"","subject","item","region","measure","condition","rawdata","group","sort","skips","nozero","ambiguity","continuation"
"5966","Native 5",28,"continuation","fp",4,371,"Native","continuation fp",0,371,"Unambiguous","Inconsistent"
"5967","Native 5",48,"continuation","fp",4,225,"Native","continuation fp",0,225,"Unambiguous","Inconsistent"
"5968","Native 5",29,"continuation","fp",1,767,"Native","continuation fp",0,767,"Ambiguous","Consistent"
"5969","Native 5",35,"continuation","fp",3,568,"Native","continuation fp",0,568,"Ambiguous","Inconsistent"
"5971","Native 5",25,"continuation","fp",1,153,"Native","continuation fp",0,153,"Ambiguous","Consistent"
"5972","Native 5",31,"continuation","fp",3,329,"Native","continuation fp",0,329,"Ambiguous","Inconsistent"
"5973","Native 5",42,"continuation","fp",2,620,"Native","continuation fp",0,620,"Unambiguous","Consistent"
"5974","Native 5",43,"continuation","fp",3,293,"Native","continuation fp",0,293,"Ambiguous","Inconsistent"
"5979","Native 5",37,"continuation","fp",1,553,"Native","continuation fp",0,553,"Ambiguous","Consistent"
"5981","Native 5",27,"continuation","fp",3,262,"Native","continuation fp",0,262,"Ambiguous","Inconsistent"
"5982","Native 5",36,"continuation","fp",4,463,"Native","continuation fp",0,463,"Unambiguous","Inconsistent"
"5984","Native 5",40,"continuation","fp",4,259,"Native","continuation fp",0,259,"Unambiguous","Inconsistent"
"5985","Native 5",41,"continuation","fp",1,420,"Native","continuation fp",0,420,"Ambiguous","Consistent"
"5986","Native 5",34,"continuation","fp",2,486,"Native","continuation fp",0,486,"Unambiguous","Consistent"
"5989","Native 5",38,"continuation","fp",2,409,"Native","continuation fp",0,409,"Unambiguous","Consistent"
"5997","Native 5",30,"continuation","fp",2,445,"Native","continuation fp",0,445,"Unambiguous","Consistent"
"5999","Native 6",40,"continuation","fp",1,1058,"Native","continuation fp",0,1058,"Ambiguous","Consistent"
"6000","Native 6",45,"continuation","fp",2,310,"Native","continuation fp",0,310,"Unambiguous","Consistent"
"6003","Native 6",35,"continuation","fp",4,416,"Native","continuation fp",0,416,"Unambiguous","Inconsistent"
"6005","Native 6",36,"continuation","fp",1,313,"Native","continuation fp",0,313,"Ambiguous","Consistent"
"6006","Native 6",39,"continuation","fp",4,364,"Native","continuation fp",0,364,"Unambiguous","Inconsistent"
"6007","Native 6",25,"continuation","fp",2,363,"Native","continuation fp",0,363,"Unambiguous","Consistent"
"6008","Native 6",46,"continuation","fp",3,323,"Native","continuation fp",0,323,"Ambiguous","Inconsistent"
"6009","Native 6",26,"continuation","fp",3,416,"Native","continuation fp",0,416,"Ambiguous","Inconsistent"
"6010","Native 6",34,"continuation","fp",3,153,"Native","continuation fp",0,153,"Ambiguous","Inconsistent"
"6011","Native 6",41,"continuation","fp",2,326,"Native","continuation fp",0,326,"Unambiguous","Consistent"
"6013","Native 6",30,"continuation","fp",3,323,"Native","continuation fp",0,323,"Ambiguous","Inconsistent"
"6018","Native 6",33,"continuation","fp",2,825,"Native","continuation fp",0,825,"Unambiguous","Consistent"
"6019","Native 6",42,"continuation","fp",3,661,"Native","continuation fp",0,661,"Ambiguous","Inconsistent"
"6021","Native 6",29,"continuation","fp",2,740,"Native","continuation fp",0,740,"Unambiguous","Consistent"
