"","subject","item","region","measure","condition","rawdata","group","sort","skips","nozero","ambiguity","continuation"
"17438","Native 4",2,"spillover","rp",1,5793,"Native","spillover rp",0,5793,"Ambiguous","Consistent"
"17439","Native 4",8,"spillover","rp",3,744,"Native","spillover rp",0,744,"Ambiguous","Inconsistent"
"17448","Native 4",23,"spillover","rp",2,846,"Native","spillover rp",0,846,"Unambiguous","Consistent"
"17449","Native 4",4,"spillover","rp",3,1335,"Native","spillover rp",0,1335,"Ambiguous","Inconsistent"
"17451","Native 4",21,"spillover","rp",4,251,"Native","spillover rp",0,251,"Unambiguous","Inconsistent"
"17452","Native 4",9,"spillover","rp",4,1257,"Native","spillover rp",0,1257,"Unambiguous","Inconsistent"
"17455","Native 4",3,"spillover","rp",2,1214,"Native","spillover rp",0,1214,"Unambiguous","Consistent"
"17456","Native 4",1,"spillover","rp",4,345,"Native","spillover rp",0,345,"Unambiguous","Inconsistent"
"17457","Native 4",19,"spillover","rp",2,557,"Native","spillover rp",0,557,"Unambiguous","Consistent"
"17458","Native 4",13,"spillover","rp",4,1076,"Native","spillover rp",0,1076,"Unambiguous","Inconsistent"
"17459","Native 4",6,"spillover","rp",1,1307,"Native","spillover rp",0,1307,"Ambiguous","Consistent"
"17460","Native 4",24,"spillover","rp",3,432,"Native","spillover rp",0,432,"Ambiguous","Inconsistent"
"17462","Native 4",15,"spillover","rp",2,1508,"Native","spillover rp",0,1508,"Unambiguous","Consistent"
"17464","Native 5",13,"spillover","rp",1,565,"Native","spillover rp",0,565,"Ambiguous","Consistent"
"17465","Native 5",6,"spillover","rp",2,173,"Native","spillover rp",0,173,"Unambiguous","Consistent"
"17466","Native 5",21,"spillover","rp",1,645,"Native","spillover rp",0,645,"Ambiguous","Consistent"
"17467","Native 5",24,"spillover","rp",4,807,"Native","spillover rp",0,807,"Unambiguous","Inconsistent"
"17472","Native 5",11,"spillover","rp",3,317,"Native","spillover rp",0,317,"Ambiguous","Inconsistent"
"17473","Native 5",18,"spillover","rp",2,241,"Native","spillover rp",0,241,"Unambiguous","Consistent"
"17475","Native 5",16,"spillover","rp",4,185,"Native","spillover rp",0,185,"Unambiguous","Inconsistent"
"17477","Native 5",7,"spillover","rp",3,686,"Native","spillover rp",0,686,"Ambiguous","Inconsistent"
"17484","Native 5",3,"spillover","rp",3,715,"Native","spillover rp",0,715,"Ambiguous","Inconsistent"
"17489","Native 5",14,"spillover","rp",2,358,"Native","spillover rp",0,358,"Unambiguous","Consistent"
"17490","Native 5",20,"spillover","rp",4,514,"Native","spillover rp",0,514,"Unambiguous","Inconsistent"
"17491","Native 5",2,"spillover","rp",2,268,"Native","spillover rp",0,268,"Unambiguous","Consistent"
"17492","Native 5",8,"spillover","rp",4,349,"Native","spillover rp",0,349,"Unambiguous","Inconsistent"
"17494","Native 5",15,"spillover","rp",3,254,"Native","spillover rp",0,254,"Ambiguous","Inconsistent"
"17497","Native 5",10,"spillover","rp",2,287,"Native","spillover rp",0,287,"Unambiguous","Consistent"
"17501","Native 5",23,"spillover","rp",3,213,"Native","spillover rp",0,213,"Ambiguous","Inconsistent"
"17502","Native 5",4,"spillover","rp",4,888,"Native","spillover rp",0,888,"Unambiguous","Inconsistent"
