"","subject","item","region","measure","condition","rawdata","group","sort","skips","nozero","ambiguity","continuation"
"15599","Native 6",19,"continuation","rp",4,356,"Native","continuation rp",0,356,"Unambiguous","Inconsistent"
"15607","Native 6",10,"continuation","rp",3,276,"Native","continuation rp",0,276,"Ambiguous","Inconsistent"
"15609","Native 6",24,"continuation","rp",1,360,"Native","continuation rp",0,360,"Ambiguous","Consistent"
"15610","Native 6",5,"continuation","rp",2,325,"Native","continuation rp",0,325,"Unambiguous","Consistent"
"15611","Native 6",2,"continuation","rp",3,296,"Native","continuation rp",0,296,"Ambiguous","Inconsistent"
"15612","Native 6",14,"continuation","rp",3,342,"Native","continuation rp",0,342,"Ambiguous","Inconsistent"
"15615","Native 6",18,"continuation","rp",3,224,"Native","continuation rp",0,224,"Ambiguous","Inconsistent"
"15617","Native 6",7,"continuation","rp",4,581,"Native","continuation rp",0,581,"Unambiguous","Inconsistent"
"15619","Native 6",17,"continuation","rp",2,172,"Native","continuation rp",0,172,"Unambiguous","Consistent"
"15620","Native 6",23,"continuation","rp",4,595,"Native","continuation rp",0,595,"Unambiguous","Inconsistent"
"15621","Native 6",8,"continuation","rp",1,204,"Native","continuation rp",0,204,"Ambiguous","Consistent"
"15625","Native 6",3,"continuation","rp",4,349,"Native","continuation rp",0,349,"Unambiguous","Inconsistent"
"15626","Native 6",20,"continuation","rp",1,199,"Native","continuation rp",0,199,"Ambiguous","Consistent"
"15627","Native 6",16,"continuation","rp",1,223,"Native","continuation rp",0,223,"Ambiguous","Consistent"
"15629","Native 6",4,"continuation","rp",1,199,"Native","continuation rp",0,199,"Ambiguous","Consistent"
"15630","Native 6",13,"continuation","rp",2,174,"Native","continuation rp",0,174,"Unambiguous","Consistent"
"15631","Native 6",9,"continuation","rp",2,292,"Native","continuation rp",0,292,"Unambiguous","Consistent"
"15635","Native 6",22,"continuation","rp",3,167,"Native","continuation rp",0,167,"Ambiguous","Inconsistent"
"15636","Native 6",11,"continuation","rp",4,159,"Native","continuation rp",0,159,"Unambiguous","Inconsistent"
"15638","Native 6",1,"continuation","rp",2,207,"Native","continuation rp",0,207,"Unambiguous","Consistent"
"15640","Native 6",12,"continuation","rp",1,228,"Native","continuation rp",0,228,"Ambiguous","Consistent"
"15644","Native 7",20,"continuation","rp",2,224,"Native","continuation rp",0,224,"Unambiguous","Consistent"
"15645","Native 7",3,"continuation","rp",1,0,"Native","continuation rp",1,NA,"Ambiguous","Consistent"
"15647","Native 7",9,"continuation","rp",3,113,"Native","continuation rp",0,113,"Ambiguous","Inconsistent"
"15648","Native 7",1,"continuation","rp",3,326,"Native","continuation rp",0,326,"Ambiguous","Inconsistent"
"15649","Native 7",7,"continuation","rp",1,0,"Native","continuation rp",1,NA,"Ambiguous","Consistent"
"15655","Native 7",15,"continuation","rp",1,489,"Native","continuation rp",0,489,"Ambiguous","Consistent"
"15657","Native 7",12,"continuation","rp",2,688,"Native","continuation rp",0,688,"Unambiguous","Consistent"
"15658","Native 7",24,"continuation","rp",2,163,"Native","continuation rp",0,163,"Unambiguous","Consistent"
"15661","Native 7",22,"continuation","rp",4,534,"Native","continuation rp",0,534,"Unambiguous","Inconsistent"
